aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,FG_latest,References,Pata&Hunt_traitValue,filter_or_not,campbell_diet,same_or_not,Global_totalAbundance,Global_relativeAbundance,NAtlantic_totalAbundance,NAtlantic_relativeAbundance,AusCPR_totalAbundance,AusCPR_relativeAbundance,NPacific_totalAbundance,NPacific_relativeAbundance,SOCPR_totalAbundance,SOCPR_relativeAbundance
149106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Leptocylindrus danicus,NA,,not determined,0,NA,NA,1170000,2.551890403932287e-4,NA,NA,NA,NA,1170000,2.8833660575049435e-4,NA,NA
156632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Coscinodiscus wailesii,NA,,not determined,0,NA,NA,1110000,2.4210242293716568e-4,NA,NA,NA,NA,1110000,2.735501131479049e-4,NA,NA
109930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium azoricum,NA,,not determined,0,NA,NA,840000,1.8321264438488213e-4,NA,NA,NA,NA,840000,2.070108964362523e-4,NA,NA
146142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bryozoan (Cyphonaute larvae),NA,,not determined,0,NA,NA,812841,1.7728898699339522e-4,797550,0.001820497,1038,8.926168205814392e-4,14250,3.511791993114995e-6,3,1.2335204748363058e-7
149033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Gyrosigma spp.,NA,,not determined,0,NA,NA,735000,1.6031106383677186e-4,NA,NA,NA,NA,735000,1.811345343817208e-4,NA,NA
160594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chlorophyte,Pachysphaera spp.,NA,,not determined,0,NA,NA,705000,1.5376775510874037e-4,NA,NA,NA,NA,705000,1.737412880804261e-4,NA,NA
109967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium macroceros,NA,,not determined,0,NA,NA,675000,1.4722444638070887e-4,NA,NA,NA,NA,675000,1.6634804177913134e-4,NA,NA
196832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zoothamnium pelagicum,NA,,not determined,0,NA,NA,668250,1.4575220191690176e-4,668250,0.001525356,NA,NA,NA,NA,NA,NA
149066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Rhaphoneis amphiceros,NA,,not determined,0,NA,NA,615000,1.3413782892464585e-4,NA,NA,NA,NA,615000,1.515615491765419e-4,NA,NA
163248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Hemiaulus spp.,NA,,not determined,0,NA,NA,555000,1.2105121146858284e-4,NA,NA,NA,NA,555000,1.3677505657395245e-4,NA,NA
149112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Guinardia delicatula,NA,,not determined,0,NA,NA,540000,1.1777955710456708e-4,NA,NA,NA,NA,540000,1.3307843342330507e-4,NA,NA
109528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Oxytoxum spp.,NA,,not determined,0,NA,NA,495000,1.0796459401251983e-4,NA,NA,NA,NA,495000,1.21988563971363e-4,NA,NA
149647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Detonula pumila,NA,,not determined,0,NA,NA,465000,1.0142128528448832e-4,NA,NA,NA,NA,465000,1.1459531767006824e-4,NA,NA
841190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium bucephalum,NA,,not determined,0,NA,NA,405000,8.833466782842532e-5,NA,NA,NA,NA,405000,9.98088250674788e-5,NA,NA
109935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium candelabrum,NA,,not determined,0,NA,NA,405000,8.833466782842532e-5,NA,NA,NA,NA,405000,9.98088250674788e-5,NA,NA
109980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium teres,NA,,not determined,0,NA,NA,405000,8.833466782842532e-5,NA,NA,NA,NA,405000,9.98088250674788e-5,NA,NA
109947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium extensum,NA,,not determined,0,NA,NA,375000,8.17913591003938e-5,NA,NA,NA,NA,375000,9.241557876618408e-5,NA,NA
134528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chlorophyte,Halosphaera spp.,NA,,not determined,0,NA,NA,353550,7.711289335985128e-5,353550,8.070175811022709e-4,NA,NA,NA,NA,NA,NA
109968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium massiliense,NA,,not determined,0,NA,NA,315000,6.87047416443308e-5,NA,NA,NA,NA,315000,7.762908616359462e-5,NA,NA
196838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Ptychocylis spp.,NA,,not determined,0,NA,NA,303300,6.615285124039851e-5,303300,6.923163126808621e-4,NA,NA,NA,NA,NA,NA
149150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Nitzschia longissima,NA,,not determined,0,NA,NA,285000,6.21614329162993e-5,NA,NA,NA,NA,285000,7.02358398622999e-5,NA,NA
149310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Dactyliosolen fragilissimus,NA,,not determined,0,NA,NA,285000,6.21614329162993e-5,NA,NA,NA,NA,285000,7.02358398622999e-5,NA,NA
179785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Dactyliosolen antarcticus,NA,,not determined,0,NA,NA,225000,4.907481546023629e-5,NA,NA,NA,NA,225000,5.5449347259710445e-5,NA,NA
196830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Cystodinium spp.,NA,,not determined,0,NA,NA,225000,4.907481546023629e-5,NA,NA,NA,NA,225000,5.5449347259710445e-5,NA,NA
149619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Cerataulina pelagica,NA,,not determined,0,NA,NA,195000,4.2531506732204784e-5,NA,NA,NA,NA,195000,4.805610095841572e-5,NA,NA
177604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyanobacteria,Trichodesmium spp.,NA,,not determined,0,NA,NA,195000,4.2531506732204784e-5,NA,NA,NA,NA,195000,4.805610095841572e-5,NA,NA
196835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Favella serrata,NA,,not determined,0,NA,NA,182100,3.971788397915124e-5,182100,4.156637010853445e-4,NA,NA,NA,NA,NA,NA
109555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Pyrophacus spp.,NA,,not determined,0,NA,NA,180000,3.925985236818903e-5,NA,NA,NA,NA,180000,4.435947780776836e-5,NA,NA
109943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium declinatum,NA,,not determined,0,NA,NA,180000,3.925985236818903e-5,NA,NA,NA,NA,180000,4.435947780776836e-5,NA,NA
157430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Eucampia groenlandica,NA,,not determined,0,NA,NA,180000,3.925985236818903e-5,NA,NA,NA,NA,180000,4.435947780776836e-5,NA,NA
10194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fish eggs (Total),NA,,not determined,0,NA,NA,168771,3.681069191128684e-5,162243,3.703378685073561e-4,NA,NA,6528,1.6087703951617325e-6,NA,NA
109936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium carriense,NA,,not determined,0,NA,NA,135000,2.944488927614177e-5,NA,NA,NA,NA,135000,3.326960835582627e-5,NA,NA
109981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium trichoceros,NA,,not determined,0,NA,NA,135000,2.944488927614177e-5,NA,NA,NA,NA,135000,3.326960835582627e-5,NA,NA
172815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hexasterias problematica,NA,,not determined,0,NA,NA,135000,2.944488927614177e-5,NA,NA,NA,NA,135000,3.326960835582627e-5,NA,NA
163728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Bacillaria paxillifera,NA,,not determined,0,NA,NA,135000,2.944488927614177e-5,NA,NA,NA,NA,135000,3.326960835582627e-5,NA,NA
178847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protozoa,Fusopsis incertae sedis,NA,,not determined,0,NA,NA,119250,2.600965219392523e-5,117750,2.687775991367343e-4,NA,NA,1500,3.696623150647363e-7,NA,NA
14260,Rotifera,Rotifera,6020,"Cuvier, 1817",30,Phylum,2,Animalia,Rotifera,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:14260,"Rotifera Cuvier, 1817",NA,Rotifer eggs,NA,,not determined,0,NA,NA,94200,2.0545989406018924e-5,94200,2.1502207930938744e-4,NA,NA,NA,NA,NA,NA
149095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Odontella sinensis,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
148947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Actinoptychus spp.,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
149132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Guinardia flaccida,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
196815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Planktoniella sol,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
109953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium gibberum,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
109550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Podolampas spp.,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
109466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Phalacroma spp.,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
110178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Blepharocysta paulsenii,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
163241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Guinardia cylindrus,NA,,not determined,0,NA,NA,90000,1.962992618409451e-5,NA,NA,NA,NA,90000,2.217973890388418e-5,NA,NA
113434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Globigerina bulloides,NA,,not determined,0,NA,NA,57735,1.2592597647096631e-5,NA,NA,NA,NA,NA,NA,57735,0.00237391
149306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Bellerochea malleus,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
149157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Odontella rhombus,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
196805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Rhizosolenia acuminata,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
196811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Rhizosolenia bergonii,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
109929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium arietinum,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
109974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium pulchellum,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
110005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Amphidoma caudata,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
148985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Chaetoceros spp.,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
149060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Podosira stelligera,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
233386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Goniodoma polyedricum,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
196768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protozoa,Pacillina arctica incertae sedis,NA,,not determined,0,NA,NA,30900,6.73960798987245e-6,30900,7.053272028301563e-5,NA,NA,NA,NA,NA,NA
119723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trematoda,Spindelei,NA,,not determined,0,NA,NA,21000,4.580316109622053e-6,21000,4.79348584447679e-5,NA,NA,NA,NA,NA,NA
104906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Branchiostoma lanceolatum,NA,,not determined,0,NA,NA,12084,2.63564475565109e-6,12084,2.7583087116503583e-5,NA,NA,0,0,NA,NA
113458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Neogloboquadrina pachyderma,NA,,not determined,0,NA,NA,11502,2.5087045663272788e-6,NA,NA,NA,NA,NA,NA,11502,4.729317500522396e-4
1828,Gnathostomata,Gnathostomata,5607,"von Zittel, 1879",45,Infraphylum,146419,Animalia,Chordata,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1828,"Gnathostomata von Zittel, 1879",NA,Pisces egg,NA,,not determined,0,NA,NA,6942,1.5141216396664905e-6,NA,NA,NA,NA,NA,NA,6942,2.8543663787712116e-4
1066,Crustacea,Crustacea,5478,"BrÃ¼nnich, 1772",40,Subphylum,1065,Animalia,Arthropoda,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1066,"Crustacea BrÃ¼nnich, 1772",NA,Nauplii crustracean,NA,Cannot be attributed,not determined,0,NA,NA,4936,1.076592396052117e-6,NA,NA,4,3.439756534032521e-6,NA,NA,4932,2.0279076606308864e-4
113474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Neogloboquadrina incompta,NA,,not determined,0,NA,NA,3393,7.400482171403632e-7,NA,NA,NA,NA,NA,NA,3393,1.3951116570398616e-4
1267,Cnidaria,Cnidaria,5457,"Hatschek, 1888",30,Phylum,2,Animalia,Cnidaria,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1267,"Cnidaria Hatschek, 1888",NA,Cnidarian larvae,carnivore,Needs review,not determined,0,NA,NA,2921,6.371001598193342e-7,NA,NA,5,4.299695667540651e-6,NA,NA,2916,1.1989819015408892e-4
111929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Globigerinidae,NA,,not determined,0,NA,NA,2868,6.255403143998118e-7,NA,NA,2868,0.002466305,NA,NA,NA,NA
712788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuragramma antarctica,NA,,not determined,0,NA,NA,2634,5.745025063211661e-7,NA,NA,NA,NA,NA,NA,2634,1.0830309769062764e-4
113462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Turborotalita quinqueloba,NA,,not determined,0,NA,NA,1944,4.240064055764416e-7,NA,NA,NA,NA,NA,NA,1944,7.993212676939261e-5
799,Nematoda,NA,NA,NA,NA,NA,NA,Animalia,Nematoda,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:799,Nematoda,NA,Nematoda,NA,,not determined,0,NA,NA,1127,2.458102978830502e-7,1095,2.499460476048612e-6,2,1.7198782670162606e-6,30,7.3932463012947274e-9,NA,NA
183543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Eutintinnus spp.,NA,,not determined,0,NA,NA,1101,2.401394303187562e-7,NA,NA,1101,9.467929859924514e-4,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Egg,NA,,not determined,0,NA,NA,897,1.95644930968142e-7,NA,NA,897,7.713654027567929e-4,NA,NA,NA,NA
112200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Globorotalia spp.,NA,,not determined,0,NA,NA,591,1.2890318194222065e-7,NA,NA,48,4.127707840839025e-5,NA,NA,543,2.2326720594537137e-5
417162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Codonellopsis orthoceras,NA,,not determined,0,NA,NA,590,1.2868507165128626e-7,NA,NA,590,5.073640887697969e-4,NA,NA,NA,NA
235763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Rhabdonella spiralis,NA,,not determined,0,NA,NA,569,1.241047555416642e-7,NA,NA,569,4.893053669661261e-4,NA,NA,NA,NA
113465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Globigerinita uvula,NA,,not determined,0,NA,NA,567,1.2366853495979545e-7,NA,NA,NA,NA,NA,NA,567,2.331353697440618e-5
51,Mollusca,Mollusca,5808,NA,30,Phylum,2,Animalia,Mollusca,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:51,Mollusca NA,NA,Mollusc,NA,Comprised of omni and carni,not determined,0,NA,NA,235,5.125591836958012e-8,0,0,31,2.665811313875204e-5,204,5.027407484880415e-8,NA,NA
183562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Epiplocylis spp.,NA,,not determined,0,NA,NA,204,4.449449935061423e-8,NA,NA,204,1.7542758323565858e-4,NA,NA,NA,NA
1740301,Medusozoa,NA,NA,NA,NA,NA,NA,Animalia,Cnidaria,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1740301,Medusozoa,NA,Medusa,carnivore,,not determined,0,NA,NA,190,4.144095527753286e-8,NA,NA,190,1.6338843536654475e-4,NA,NA,NA,NA
150205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Cyttarocylis spp.,NA,,not determined,0,NA,NA,147,3.206221276735437e-8,NA,NA,147,1.2641105262569516e-4,NA,NA,NA,NA
427625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Xystonella lohmanni,NA,,not determined,0,NA,NA,135,2.944488927614177e-8,NA,NA,135,1.160917830235976e-4,NA,NA,NA,NA
196855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Xystonella treforti,NA,,not determined,0,NA,NA,85,1.8539374729422596e-8,NA,NA,85,7.309482634819108e-5,NA,NA,NA,NA
723504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Cyttarocylis ampulla,NA,,not determined,0,NA,NA,76,1.6576382111013146e-8,NA,NA,76,6.53553741466179e-5,NA,NA,NA,NA
