aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,FG_latest,References,Pata&Hunt_traitValue,filter_or_not,campbell_diet,same_or_not,Global_totalAbundance,Global_relativeAbundance,NAtlantic_totalAbundance,NAtlantic_relativeAbundance,AusCPR_totalAbundance,AusCPR_relativeAbundance,NPacific_totalAbundance,NPacific_relativeAbundance,SOCPR_totalAbundance,SOCPR_relativeAbundance,global_totalAbundance,global_relativeAbundance,auscpr_totalAbundance,auscpr_relativeAbundance,natlantic_totalAbundance,natlantic_relativeAbundance,npacific_totalAbundance,npacific_relativeAbundance,socpr_totalAbundance,socpr_relativeAbundance
101806,Primno,Primno,193,"GuÃ©rin-MÃ©neville, 1836",180,Genus,101421,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,urn:lsid:marinespecies.org:taxname:101806,"Primno GuÃ©rin-MÃ©neville, 1836",Amphipod,Primno spp.,carnivore,[1] Hyperiid,not determined,0,NA,NA,6,1.308661745606301e-9,NA,NA,6,5.1596348010487815e-6,NA,NA,NA,NA,4.0203,2.6894842944728567e-9,4.0203,5.10168114201403e-6,NA,NA,NA,NA,NA,NA
205900,Pseudeuphausia,Pseudeuphausia,3042,"Hansen, 1910",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Pseudeuphausia,NA,urn:lsid:marinespecies.org:taxname:205900,"Pseudeuphausia Hansen, 1910",Euphausiid,Pseudeuphausia latifrons,omnivore,[4],not determined,0,NA,NA,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA,2,1.33795204063023e-9,2,2.537960421866045e-6,NA,NA,NA,NA,NA,NA
205957,Rhabdosoma,Rhabdosoma,204,"White, 1847",180,Genus,196118,Animalia,Arthropoda,Malacostraca,Amphipoda,Oxycephalidae,Rhabdosoma,NA,urn:lsid:marinespecies.org:taxname:205957,"Rhabdosoma White, 1847",Amphipod,Rhabdosoma spp,carnivore,[1] Hyperiid,not determined,0,NA,NA,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA,2,1.33795204063023e-9,2,2.537960421866045e-6,NA,NA,NA,NA,NA,NA
101810,Scina,Scina,210,"Prestandrea, 1833",180,Genus,101424,Animalia,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,NA,urn:lsid:marinespecies.org:taxname:101810,"Scina Prestandrea, 1833",Amphipod,Scina spp.,carnivore,[1] Hyperiid,not determined,0,NA,NA,9,1.962992618409451e-9,NA,NA,6,5.1596348010487815e-6,NA,NA,3,1.2335204748363058e-7,5.0001,3.3449469991776067e-9,4.0001,5.076047741753183e-6,NA,NA,NA,NA,1,1.2330676689040678e-7
136113,Squilla sp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Stomatopoda,Squillidae ,Squilla,NA,urn:lsid:marinespecies.org:taxname:136113,"Squilla Fabricius, 1787",NA,Squilla sp.,carnivore,NA,not determined,0,NA,NA,15,3.271654364015752e-9,NA,NA,NA,NA,NA,NA,15,6.167602374181528e-7,5,3.3448801015755753e-9,NA,NA,NA,NA,NA,NA,5,6.16533834452034e-7
110703,Stylocheiron longicorne,Stylocheiron longicorne,3045,"G.O. Sars, 1883",220,Species,110678,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,Stylocheiron longicorne,urn:lsid:marinespecies.org:taxname:110703,"Stylocheiron longicorne G.O. Sars, 1883",Euphausiid,Stylocheiron longicorne,carnivore,Derived at genus level,omnivore; detritivore,0,NA,NA,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA,2.0000999999999998,1.3380189382322614e-9,2.0000999999999998,2.538087319887138e-6,NA,NA,NA,NA,NA,NA
110678,Stylocheiron,Stylocheiron,3043,"G.O. Sars, 1883",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,NA,urn:lsid:marinespecies.org:taxname:110678,"Stylocheiron G.O. Sars, 1883",Euphausiid,Stylocheiron spp.,carnivore,[P],carnivore,0,NA,NA,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA,2.1612,1.4457909751050266e-9,2.1612,2.742520031868448e-6,NA,NA,NA,NA,NA,NA
205038,Synopia,Synopia,229,"Dana, 1852",180,Genus,101410,Animalia,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Synopia,NA,urn:lsid:marinespecies.org:taxname:205038,"Synopia Dana, 1852",Amphipod,Synopia spp.,NA,"Difficult to attribute (Ja?d?ewska, 2015; 10.1016/j.dsr2.2014.08.008)",not determined,0,NA,NA,13,2.835433782146985e-9,NA,NA,13,1.1179208735605692e-5,NA,NA,NA,NA,8.6667,5.797814475265008e-9,8.6667,1.0997870794093227e-5,NA,NA,NA,NA,NA,NA
325384,Themisto gaudichaudii,Parathemisto gaudichaudi,240,"GuÃ©rin, 1825",220,Species,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto gaudichaudii,urn:lsid:marinespecies.org:taxname:325384,"Themisto gaudichaudii GuÃ©rin, 1825",Amphipod,Themisto gaudichaudii,carnivore,[1] Hyperiid,not determined,0,NA,NA,35024,7.639094829685848e-6,NA,NA,746,6.415145935970652e-4,NA,NA,34278,0.00140942,11923.325,7.97641850742372e-6,497.325,6.310955834022654e-4,NA,NA,NA,NA,11426,0.001408903118489788
101800,Themisto,Themisto,237,"GuÃ©rin, 1825",180,Genus,101417,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,urn:lsid:marinespecies.org:taxname:101800,"Themisto GuÃ©rin, 1825",Amphipod,Themisto sp.,carnivore,[1] Hyperiid,parasite; carnivore,0,NA,NA,177,3.860552149538588e-8,NA,NA,NA,NA,NA,NA,177,7.277770801534204e-6,59,3.946958519859179e-8,NA,NA,NA,NA,NA,NA,59,7.275099246534001e-6
325381,Themisto australis,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,Themisto australis,urn:lsid:marinespecies.org:taxname:325381,"Themisto australis (Stebbing, 1888)",Amphipod,Themisto australis,carnivore,[1] Hyperiid,not determined,0,NA,NA,117,2.5518904039322874e-8,NA,NA,NA,NA,NA,NA,117,4.810729851861592e-6,39,2.6090064792289487e-8,NA,NA,NA,NA,NA,NA,39,4.808963908725865e-6
236219,Thysanoessa macrura,Thysanoessa macrura,3055,"G.O. Sars, 1883",220,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa macrura,urn:lsid:marinespecies.org:taxname:236219,"Thysanoessa macrura G.O. Sars, 1883",Euphausiid,Thysanoessa macrura,omnivore,[4],not determined,0,NA,NA,164671,3.591643971845587e-5,NA,NA,184,1.5822880056549598e-4,NA,NA,164487,0.006763269,54951.6691,3.676134890419108e-5,122.6691,1.5566466039296402e-4,NA,NA,NA,NA,54829,0.006760786721834115
110707,Thysanoessa gregaria,Thysanoessa gregaria,3050,"G.O. Sars, 1883",220,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria,urn:lsid:marinespecies.org:taxname:110707,"Thysanoessa gregaria G.O. Sars, 1883",Euphausiid,Thysanoessa gregaria,omnivore,[P],omnivore,0,NA,NA,24209,5.28023203323049e-6,NA,NA,1571,0.001350964,NA,NA,22638,9.308145503114764e-4,8592.0174,5.747853606730222e-6,1046.0174,0.0013273753808916116,NA,NA,NA,NA,7546,9.304728629550096e-4
110679,Thysanoessa,Thysanoessa,3049,"Brandt, 1851",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,urn:lsid:marinespecies.org:taxname:110679,"Thysanoessa Brandt, 1851",Euphausiid,Thysanoessa spp.,omnivore,Derived at genus level,not determined,0,NA,NA,8193,1.786977613625404e-6,NA,NA,2493,0.002143828,NA,NA,5700,2.3436889021889807e-4,3561.9986,2.3828916477960115e-6,1661.9986,0.002109043333998388,NA,NA,NA,NA,1900,2.342828570917729e-4
101812,Vibilia,Vibilia,254,"H. Milne Edwards, 1830",180,Genus,101426,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,NA,urn:lsid:marinespecies.org:taxname:101812,"Vibilia H. Milne Edwards, 1830",Amphipod,Vibilia spp.,carnivore,[1] Hyperiid,parasite,0,NA,NA,601,1.310842848515645e-7,NA,NA,22,1.8918660937178865e-5,NA,NA,579,2.38069451643407e-5,415.3338,2.7784835262635394e-7,29.3338,3.72240117114671e-5,NA,NA,NA,NA,386,4.759641201969702e-5
101812,Vibilia,Vibilia,254,"H. Milne Edwards, 1830",180,Genus,101426,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,NA,urn:lsid:marinespecies.org:taxname:101812,"Vibilia H. Milne Edwards, 1830",Amphipod,Vibilia spp.,carnivore,[1] Hyperiid,commensal,0,NA,NA,601,1.310842848515645e-7,NA,NA,22,1.8918660937178865e-5,NA,NA,579,2.38069451643407e-5,415.3338,2.7784835262635394e-7,29.3338,3.72240117114671e-5,NA,NA,NA,NA,386,4.759641201969702e-5
325408,Vibilia antarctica,Viblia antarctica,255,"Stebbing, 1888",220,Species,101812,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,Vibilia antarctica,urn:lsid:marinespecies.org:taxname:325408,"Vibilia antarctica Stebbing, 1888",Amphipod,Vibilia antarctica,carnivore,[1] Hyperiid,not determined,0,NA,NA,424,9.24787633561786e-8,NA,NA,19,1.6338843536654476e-5,NA,NA,405,1.6652526410290127e-5,147.6668,9.878554819666802e-8,12.6668,1.607391853584641e-5,NA,NA,NA,NA,135,1.6646413530204918e-5
236632,Vibilia armata,Vibilia armata,256,"Bovallius, 1887",220,Species,101812,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,Vibilia armata,urn:lsid:marinespecies.org:taxname:236632,"Vibilia armata Bovallius, 1887",Amphipod,Vibilia armata,carnivore,[1] Hyperiid,parasite,0,NA,NA,45,9.814963092047258e-9,NA,NA,NA,NA,NA,NA,45,1.8502807122544584e-6,15,1.0034640304726726e-8,NA,NA,NA,NA,NA,NA,15,1.8496015033561019e-6
119369,Kuhnia,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,Monogenea,Mazocraeidea,Mazocraaeidae,Kuhnia,NA,urn:lsid:marinespecies.org:taxname:119369,"Kuhnia Sproston, 1945",NA,Kuhnia spp. cyst,NA,NA,not determined,0,NA,NA,12,2.617323491212602e-9,NA,NA,12,1.0319269602097565e-5,NA,NA,NA,NA,8.000399999999999,5.352075752929046e-9,8.000399999999999,1.0152349279548552e-5,NA,NA,NA,NA,NA,NA
148912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Thalassiosira spp.,NA,NA,not determined,0,NA,NA,937980000,0.20458309069063305,NA,NA,NA,NA,937980000,0.23115723885628092,NA,NA,312660000,0.20916204251172388,NA,NA,NA,NA,312660000,0.23109905325844654,NA,NA
370367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Chaetoceros(Phaeoceros) spp.,NA,NA,not determined,0,NA,NA,836715000,0.1824961520791627,NA,NA,NA,NA,836715000,0.20620133596626056,NA,NA,278905000,0.18658075694598716,NA,NA,NA,NA,278905000,0.20614943212770112,NA,NA
370366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Chaetoceros(Hyalochaete) spp.,NA,NA,not determined,0,NA,NA,361845000,0.078922118,NA,NA,NA,NA,361845000,0.08917364,NA,NA,120615000,0.0806885426903076,NA,NA,NA,NA,120615000,0.08915119397674,NA,NA
149093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Thalassionema nitzschioides,NA,NA,not determined,0,NA,NA,290670000,0.063398118,NA,NA,NA,NA,290670000,0.071633163,NA,NA,96890000,0.06481708660833149,NA,NA,NA,NA,96890000,0.07161513231692856,NA,NA
196813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Neodenticula seminae,NA,NA,not determined,0,NA,NA,269160000,0.058706566,NA,NA,NA,NA,269160000,0.066332206,NA,NA,89720000,0.060020528542672126,NA,NA,NA,NA,89720000,0.06631550904608144,NA,NA
157083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Thalassiothrix longissima,NA,NA,not determined,0,NA,NA,170880000,0.037270687,NA,NA,NA,NA,170880000,0.042111931,NA,NA,56960000,0.038104874117148954,NA,NA,NA,NA,56960000,0.04210133075417743,NA,NA
149071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Rhizosolenia hebetata semispina,NA,NA,not determined,0,NA,NA,144870000,0.031597638,NA,NA,NA,NA,144870000,0.035701986,NA,NA,48290000,0.032304852021016905,NA,NA,NA,NA,48290000,0.03569299968608195,NA,NA
179596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Corethron hystrix,NA,NA,not determined,0,NA,NA,101700000,0.022181817,NA,NA,NA,NA,101700000,0.025063105,NA,NA,33900000,0.0226782870886824,NA,NA,NA,NA,33900000,0.02505679621781276,NA,NA
149152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Pseudo-nitzschia seriata complex,NA,NA,not determined,0,NA,NA,101685000,0.022178545,NA,NA,NA,NA,101685000,0.025059408,NA,NA,33895000,0.022674942208580826,NA,NA,NA,NA,33895000,0.025053100525155265,NA,NA
149074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Skeletonema costatum,NA,NA,not determined,0,NA,NA,96435000,0.021033466,NA,NA,NA,NA,96435000,0.02376559,NA,NA,32145000,0.021504234173029373,NA,NA,NA,NA,32145000,0.02375960809503219,NA,NA
148917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Coscinodiscus spp. (Unidentified),NA,NA,not determined,0,NA,NA,82140000,0.017915579,NA,NA,NA,NA,82140000,0.020242708,NA,NA,27380000,0.01831656343622785,NA,NA,NA,NA,27380000,0.020237612992439924,NA,NA
149168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Proboscia alata,NA,NA,not determined,0,NA,NA,69540000,0.01516739,NA,NA,NA,NA,69540000,0.017137545,NA,NA,23180000,0.015506864150904368,NA,NA,NA,NA,23180000,0.017133231160144535,NA,NA
341501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Proboscia inermis,NA,NA,not determined,0,NA,NA,44925000,0.009798605,NA,NA,NA,NA,44925000,0.011071386,NA,NA,14975000,0.010017915904218848,NA,NA,NA,NA,14975000,0.01106859950919605,NA,NA
1806,Echinodermata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1806,Echinodermata,NA,Echinoderm larvae,NA,NA,not determined,0,NA,NA,43262651,0.009436029,42927228,0.097986219,1226,0.001054285,333798,8.22616942959859e-5,399,1.6405822315322866e-5,24129598.92240014,0.016142123058907134,816.9224,0.001036658359467911,24017383.000000138,NA,111266,8.224098784575677e-5,133,1.6399799996424103e-5
149629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Rhizosolenia styliformis,NA,NA,not determined,0,NA,NA,40785000,0.008895628,NA,NA,NA,NA,40785000,0.010051118,NA,NA,13595000,0.00909472899618399,NA,NA,NA,NA,13595000,0.010048588335727566,NA,NA
149151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Nitzschia/Pseudo-nitzschia spp. (unidentified),NA,NA,not determined,0,NA,NA,39375000,0.008588093,NA,NA,NA,NA,39375000,0.009703636,NA,NA,13125000,0.008780310266635885,NA,NA,NA,NA,13125000,0.009701193225923083,NA,NA
109951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium fusus,NA,NA,not determined,0,NA,NA,37890000,0.008264199,NA,NA,NA,NA,37890000,0.00933767,NA,NA,12630000,0.008449167136579902,NA,NA,NA,NA,12630000,0.009335319652831126,NA,NA
149153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Pseudo-nitzschia delicatissima complex,NA,NA,not determined,0,NA,NA,36960000,0.008061356,NA,NA,NA,NA,36960000,0.009108479,NA,NA,12320000,0.008241784570282218,NA,NA,NA,NA,12320000,0.009106186708066467,NA,NA
582421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Radiolarian,Radiolarian A,NA,NA,not determined,0,NA,NA,36408739,0.007941121,36279750,0.082812604,259,2.2272423557860577e-4,NA,NA,128730,0.005293036,43082.6673,2.8821271314914143e-5,172.66729999999998,2.1911138677523545e-4,NA,NA,NA,NA,42910,0.005291093367267356
149118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Bacteriastrum spp.,NA,NA,not determined,0,NA,NA,34605000,0.007547707,NA,NA,NA,NA,34605000,0.00852811,NA,NA,11535000,0.007716638394334852,NA,NA,NA,NA,11535000,0.00852596296083983,NA,NA
149023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Ditylum brightwellii,NA,NA,not determined,0,NA,NA,28050000,0.006117994,NA,NA,NA,NA,28050000,0.006912685,NA,NA,9350000,0.006254925789946326,NA,NA,NA,NA,9350000,0.006910945269514729,NA,NA
109972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium pentagonum,NA,NA,not determined,0,NA,NA,26580000,0.005797372,NA,NA,NA,NA,26580000,0.006550416,NA,NA,8860000,0.005927127539991919,NA,NA,NA,NA,8860000,0.006548767389080267,NA,NA
109982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium tripos,NA,NA,not determined,0,NA,NA,26550000,0.005790828,NA,NA,NA,NA,26550000,0.006543023,NA,NA,8850000,0.005920437779788768,NA,NA,NA,NA,8850000,0.006541376003765278,NA,NA
1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Foraminiferan,Foram A,NA,NA,not determined,0,NA,NA,23008864,0.00501847,21267300,0.048545001,868,7.464271678850571e-4,NA,NA,1740696,0.071572805,580811.2208,3.8854877904514757e-4,579.2207999999999,7.350197329607939e-4,NA,NA,NA,NA,580232,0.07154653196635452
732976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Tintinnina,NA,NA,not determined,0,NA,NA,20023398,0.004367309,20007150,0.045668567,6,5.1596348010487815e-6,NA,NA,16242,6.678279850763759e-4,5418.0001,3.6245121449648957e-6,4.0001,5.076047741753183e-6,NA,NA,NA,NA,5414,6.675828359446623e-4
109566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Prorocentrum spp.,NA,NA,not determined,0,NA,NA,19095000,0.004164816,NA,NA,NA,NA,19095000,0.004705801,NA,NA,6365000,0.004258032369305708,NA,NA,NA,NA,6365000,0.004704616752990508,NA,NA
109964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium longipes,NA,NA,not determined,0,NA,NA,18060000,0.003939072,NA,NA,NA,NA,18060000,0.004450734,NA,NA,6020000,0.004027235642296993,NA,NA,NA,NA,6020000,0.004449613959623387,NA,NA
149004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Cylindrotheca closterium,NA,NA,not determined,0,NA,NA,16275000,0.003549745,NA,NA,NA,NA,16275000,0.004010836,NA,NA,5425000,0.003629194910209499,NA,NA,NA,NA,5425000,0.0040098265333815405,NA,NA
231887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Proboscia indica,NA,NA,not determined,0,NA,NA,15660000,0.003415607,NA,NA,NA,NA,15660000,0.003859275,NA,NA,5220000,0.0034920548260449005,NA,NA,NA,NA,5220000,0.0038583031344242655,NA,NA
109963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium lineatum,NA,NA,not determined,0,NA,NA,15165000,0.003307643,NA,NA,NA,NA,15165000,0.003737286,NA,NA,5055000,0.0033816737826929066,NA,NA,NA,NA,5055000,0.003736345276726947,NA,NA
149115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Rhizosolenia setigera,NA,NA,not determined,0,NA,NA,14985000,0.003268383,NA,NA,NA,NA,14985000,0.003692927,NA,NA,4995000,0.003341535221474,NA,NA,NA,NA,4995000,0.0036919969648370127,NA,NA
149050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Odontella aurita,NA,NA,not determined,0,NA,NA,14925000,0.003255296,NA,NA,NA,NA,14925000,0.00367814,NA,NA,4975000,0.0033281557010676976,NA,NA,NA,NA,4975000,0.003677214194207035,NA,NA
109553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Protoperidinium spp.,NA,NA,not determined,0,NA,NA,13455000,0.002934674,NA,NA,NA,NA,13455000,0.003315871,NA,NA,4485000,0.003000357451113291,NA,NA,NA,NA,4485000,0.003315036313772573,NA,NA
109509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Cladopyxis spp.,NA,NA,not determined,0,NA,NA,12255000,0.002672942,NA,NA,NA,NA,12255000,0.003020141,NA,NA,4085000,0.002732767042987245,NA,NA,NA,NA,4085000,0.0030193809011730124,NA,NA
109956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium horridum,NA,NA,not determined,0,NA,NA,9705000,0.00211676,NA,NA,NA,NA,9705000,0.002391715,NA,NA,3235000,0.0021641374257193972,NA,NA,NA,NA,3235000,0.002391113149398946,NA,NA
613575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Proboscia curvirostris,NA,NA,not determined,0,NA,NA,7755000,0.001691445,NA,NA,NA,NA,7755000,0.001911154,NA,NA,2585000,0.0017293030125145725,NA,NA,NA,NA,2585000,0.0019106731039246604,NA,NA
149142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Navicula spp.,NA,NA,not determined,0,NA,NA,7710000,0.00168163,NA,NA,NA,NA,7710000,0.001900064,NA,NA,2570000,0.0017192683722098458,NA,NA,NA,NA,2570000,0.0018995860259521768,NA,NA
196834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tintinnid,Dictyocysta spp.,NA,NA,not determined,0,NA,NA,7196419,0.001569613,7196400,0.016426591,19,1.6338843536654476e-5,NA,NA,NA,NA,12.6669,8.4738523517295308e-09,12.6669,1.6074045433867503e-5,NA,NA,NA,NA,NA,NA
149139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Asterionellopsis glacialis,NA,NA,not determined,0,NA,NA,7080000,0.001544221,NA,NA,NA,NA,7080000,0.001744806,NA,NA,2360000,0.0015787834079436715,NA,NA,NA,NA,2360000,0.0017443669343374076,NA,NA
109545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Scrippsiella spp.,NA,NA,not determined,0,NA,NA,6270000,0.001367552,NA,NA,NA,NA,6270000,0.001545188,NA,NA,2090000,0.0013981598824585905,NA,NA,NA,NA,2090000,0.001544799530832704,NA,NA
109950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium furca,NA,NA,not determined,0,NA,NA,5640000,0.001230142,NA,NA,NA,NA,5640000,0.00138993,NA,NA,1880000,0.0012576749181924163,NA,NA,NA,NA,1880000,0.0013895804392179349,NA,NA
109462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Dinophysis spp.,NA,NA,not determined,0,NA,NA,5415000,0.001181067,NA,NA,NA,NA,5415000,0.001334481,NA,NA,1805000,0.0012075017166687826,NA,NA,NA,NA,1805000,0.0013341450493555172,NA,NA
2081,Chaetognatha,Chaetognatha,5419,NA,30,Phylum,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:2081,Chaetognatha NA,Chaetognath,Chaetognatha,carnivore,[1],not determined,0,NA,NA,5391669,0.001175978,5266212,0.01202072,42216,0.03630319,47457,1.1695376324018128e-5,35784,0.001471343,3196363.2277004733,0.0021382903515486384,28138.2277,0.03570685412202741,3140478.000000473,NA,15819,1.1692432429781122e-5,11928,0.0014708031154687723
149028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Fragilaria spp.,NA,NA,not determined,0,NA,NA,5325000,0.001161437,NA,NA,NA,NA,5325000,0.001312301,NA,NA,1775000,0.0011874324360593293,NA,NA,NA,NA,1775000,0.0013119708934105502,NA,NA
149230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Leptocylindrus mediterraneus,NA,NA,not determined,0,NA,NA,5205000,0.001135264,NA,NA,NA,NA,5205000,0.001282728,NA,NA,1735000,0.0011606733952467245,NA,NA,NA,NA,1735000,0.001282405352150594,NA,NA
149630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Stephanopyxis spp.,NA,NA,not determined,0,NA,NA,5100000,0.001112362,NA,NA,NA,NA,5100000,0.001256852,NA,NA,1700000,0.0011372592345356956,NA,NA,NA,NA,1700000,0.0012565355035481325,NA,NA
156509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,Ceratium arcticum,NA,NA,not determined,0,NA,NA,4935000,0.001076374,NA,NA,NA,NA,4935000,0.001216189,NA,NA,1645000,0.0011004655534183642,NA,NA,NA,NA,1645000,0.0012158828843156929,NA,NA
162254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,Asteromphalus spp.,NA,NA,not determined,0,NA,NA,4890000,0.001066559,NA,NA,NA,NA,4890000,0.001205099,NA,NA,1630000,0.0010904309131136375,NA,NA,NA,NA,1630000,0.0012047958063432095,NA,NA
